#,Campaign,Industry,Location,ICP / Persona,Trigger (why now),List Logic (filters),Pain Logic (surface / business / personal),Offer Logic (dream / mechanism / guarantee / packaging),Personalization Logic,Copy Angle (subject + opener),Variables,Guarantee,Tier
11,Consulting utilization filler,Management / professional-services consulting,United States,Partner / Principal,Hiring consultants (bench growth),"Boutique consultancies, 20-200 HC, specialized (ops/finance/GTM/change), partner-led BD; DQ Big-4","Surface: BD depends on partner networks. Business: utilization/bench cost, lumpy project pipeline. Personal: partner comp tied to originated work","Dream: steady qualified intro calls with target clients. Mechanism: outbound positioning firm's specialism. Guarantee: pilot. Packaging: retainer",1:few by niche practice area,"Subj {{niche}} pipeline | Opener: Most boutique {{niche}} firms grow on partner networks-which is why pipeline is feast-or-famine and the bench gets nervous",{{first_name}} {{company}} {{niche}} {{role_count}} {{similar_company}},Pilot,Tier 2
12,Proptech leasing pipeline,Commercial real estate / proptech,United Kingdom,Head of Sales / Leasing Director,New development / portfolio launch / product release,"CRE operators & proptech, 20-250 HC, UK metros, recently launched space/product; DQ residential-only agents; GDPR","Surface: occupancy/leasing gaps or thin SaaS pipeline. Business: empty space/unsold seats = revenue loss. Personal: Head of Sales owns occupancy number","Dream: qualified tenant/buyer meetings. Mechanism: outbound to occupiers/decision-makers. Guarantee: performance floor. Packaging: hybrid",1:few by location_city + asset/product type,"Subj {{location_city}} occupancy | Opener: With {{trigger_detail}} coming online, the pressure's on to fill it before carrying cost eats the return",{{first_name}} {{company}} {{location_city}} {{trigger_detail}} {{proof_metric}},Performance floor,Tier 2
13,Specialty contractor bid pipeline,Construction / specialty contractors,United States,Owner / Business Development Lead,Hiring crews / equipment purchase,"Commercial specialty contractors (electrical/HVAC/mechanical), $5-50M rev, regional, growing HC; DQ residential one-man shops","Surface: bid pipeline depends on GC relationships. Business: idle crews = burned margin, lumpy flow. Personal: owner personally chasing next job","Dream: steady qualified project/bid opportunities. Mechanism: outbound to GCs/developers/facility managers. Guarantee: pilot. Packaging: retainer + DFY",1:few by trade niche + location_city,"Subj {{location_city}} projects | Opener: Most {{niche}} contractors live off a handful of GC relationships-when those go quiet, crews sit and margin walks",{{first_name}} {{company}} {{niche}} {{location_city}} {{similar_company}},Pilot,Tier 2
14,Legal-tech competitive displacement,Legal-tech SaaS,United States,VP Sales / Head of Revenue,Competitor price hike / negative G2 / their AE hiring,"Legal-tech SaaS (practice mgmt/e-discovery/contract), 30-300 HC, sells to law firms/legal ops; DQ consumer legal","Surface: crowded category, hard to differentiate. Business: high CAC, pipeline tied to events/inbound. Personal: VP needs predictable outbound channel","Dream: net-new meetings via displacement angle. Mechanism: outbound targeting competitor users. Guarantee: pay-per-meeting. Packaging: performance",1:few by competitor in use (technographic),"Subj switching from {{competitor}} | Opener: Teams on {{competitor}} are increasingly looking after {{trigger_detail}}-but {{niche}} outbound to them is basically untapped",{{first_name}} {{company}} {{competitor}} {{niche}} {{trigger_detail}},Pay-per-meeting,Tier 2
15,M&A advisory deal-sourcing,M&A advisory / boutique investment banking,United States,Partner / Managing Director,New sector focus / fund mandate / recent close,"Boutique M&A advisors & lower-mid-market PE, 10-100 HC, sector-specialized; DQ bulge-bracket","Surface: proprietary deal flow is bottleneck. Business: bankers' time constrains sourcing. Personal: partner economics tied to originated deals","Dream: qualified conversations with sellable companies/owners. Mechanism: thesis-driven outbound to owner-operators. Guarantee: pilot w/ intro target. Packaging: retainer",1:1 thesis-specific (niche + thesis),"Subj {{niche}} thesis | Opener: Given your focus on {{niche}}, the constraint is rarely capital-it's proprietary access to owners who'd consider a conversation",{{first_name}} {{company}} {{niche}} {{recent_event}} {{proof_metric}},Pilot,Tier 1
16,HR-tech market entry,HR-tech / HRIS / people SaaS,Australia / New Zealand,Head of Sales / Country Manager,Recently launched in ANZ / hired first local AEs,"HR-tech SaaS, 50-300 HC, expanding into ANZ, sells to HR/People leaders; DQ US-only no local entity; AU/NZ time zones","Surface: new region, no local pipeline. Business: expansion bet needs traction to justify spend. Personal: Country Manager must prove market fast","Dream: local qualified pipeline in 90 days. Mechanism: outbound to ANZ HR buyers. Guarantee: performance floor. Packaging: retainer + bonus",1:few by location_city + company size,"Subj ANZ pipeline | Opener: Launching in ANZ is the easy part-building local pipeline before the team's fully ramped is where most {{niche}} expansions stall",{{first_name}} {{company}} {{niche}} {{location_city}} {{similar_company}},Performance floor,Tier 2
17,Commercial solar lead flow,Renewable energy / commercial solar & EPC,United States (Sun Belt),Sales Director / VP Development,Hiring installers / new state license / incentive change,"Commercial solar installers/EPCs, $10-100M rev, C&I focus, expanding crews; DQ residential door-knockers","Surface: inconsistent commercial project lead flow. Business: crews/capital idle without pipeline. Personal: Sales Director owns bookings target","Dream: qualified C&I project opportunities. Mechanism: outbound to facility/property owners & developers. Guarantee: pilot. Packaging: hybrid",1:few by location_city/state + incentive recent_event,"Subj C&I solar projects | Opener: With {{recent_event}}, demand for commercial solar is real-but most EPCs still wait on inbound while crews need feeding",{{first_name}} {{company}} {{location_city}} {{recent_event}} {{proof_metric}},Pilot,Tier 2
18,Med-device clinic adoption,Medical devices / diagnostics,Western Europe (UK/NL/Nordics),Commercial Lead / Country Sales Manager,CE-mark / new product approval / clinic launch,"Med-device & diagnostics, 50-500 HC, sells to clinics/hospitals, recently approved product; DQ pre-approval R&D; GDPR no health data","Surface: slow clinical adoption, gatekept buyers. Business: approved product not converting to orders fast. Personal: commercial lead carries adoption KPI","Dream: qualified meetings with procurement/clinical decision-makers. Mechanism: compliant outbound to right titles. Guarantee: pilot. Packaging: retainer",1:few by location_city + facility type,"Subj {{product}} adoption | Opener (EU understated): Approval's the milestone-but turning a CE-marked {{niche}} device into orders depends on reaching the right buyers, fast",{{first_name}} {{company}} {{niche}} {{recent_event}} {{similar_company}},Pilot,Tier 2
19,MSP recurring-contract growth,IT managed-service providers (MSPs),United States,Owner / Founder,Hiring techs / acquired another MSP,"MSPs, 10-80 HC, SMB/mid-market clients, ConnectWise/Datto, growing; DQ break-fix one-person shops","Surface: client acq is referral/word-of-mouth. Business: MRR growth stalls, techs underutilized. Personal: owner is also salesperson, stretched thin","Dream: steady flow of SMB/mid-market prospects for managed contracts. Mechanism: outbound to office/ops managers w/ IT pain signals. Guarantee: performance floor. Packaging: retainer + DFY",1:few by tool_in_use (PSA/RMM) + location_city,"Subj {{location_city}} managed contracts | Opener: Most growing MSPs add techs faster than clients-so MRR plateaus while the owner's still the whole sales team",{{first_name}} {{company}} {{tool_in_use}} {{location_city}} {{proof_metric}},Performance floor,Tier 2
20,Restaurant/hospitality SaaS expansion,Hospitality / restaurant SaaS,United States,Head of Sales / VP Revenue,Raised round / new module / hiring AEs into multi-unit,"Restaurant/hospitality SaaS (POS/ordering/labor/loyalty), 50-300 HC, targeting multi-unit & franchises; DQ single-location tools <10 HC","Surface: fragmented buyers, high SMB churn, hard to reach multi-unit DMs. Business: needs higher-ACV multi-unit logos to fix unit economics. Personal: VP must move upmarket to hit number","Dream: meetings with multi-unit/franchise operators. Mechanism: outbound to ops/finance leaders at groups. Guarantee: pay-per-meeting. Packaging: performance",1:few by unit-count band + tech_signal (current POS),"Subj multi-unit operators | Opener: SMB restaurant SaaS churns hard-the fix is multi-unit logos, but those operators are exactly who outbound usually misses",{{first_name}} {{company}} {{tech_signal}} {{similar_company}} {{proof_metric}},Pay-per-meeting,Tier 2
